Dates,SX7315T Index,SX5U Index,SX5T Index,SX7T Index,SD3T Index,MSDEEMUN Index,SXXT Index,SX7315T Index,SX5TL Index,SXO7T Index,SXQD50R Index,SCXT Index,MCXT Index,SX5NFT Index,DJSZXAET Index,SXLV1T Index,SLVT Index,SXEDV5R Index,SX5TESG Index,SX5DU Index,SLGT Index,SCXU Index,SX5E Index,SX5EDHB Index,SX5EL Index,SX5EDFT Index,SX5HUN Index,SX5EDCHD Index,SXKP Index
15/01/2018,71.45,6661.26,7267.4,307.57,4470.98,203.151,762.62,71.45,7439.54,803.96,186.85,486.91,837.56,2677.71,193.52,208.48,2183.12,342.59,166.21,219.69,2760.99,443.09,3611.81,225.26,1835.43,1468.64,158.06,182.81,280.72
16/01/2018,71.24,6656.93,7287.91,306.66,4487.95,203.676,764.5,71.24,7481.58,801.52,188.12,488.2,841.26,2688.62,193.84,209.51,2187.74,344.16,166.53,220.36,2763.27,442.73,3622.01,225.9,1845.81,1471.84,158.51,183.34,282.88
17/01/2018,70.85,6646.49,7269.35,304.98,4472.17,203.277,763.14,70.85,7443.52,797.35,187.76,488.59,840.98,2683.44,193.34,209.45,2179.44,343.66,166.13,219.8,2763.06,443.52,3612.78,225.34,1836.42,1472.52,158.12,182.86,280.61
18/01/2018,71.06,6659.8,7285.7,305.87,4479.62,203.83,765.29,71.06,7477.05,799.94,187.94,489.68,843.28,2688.14,193.88,209.51,2184.79,343.48,166.51,220.32,2772.89,444.4,3620.91,225.85,1844.7,1474.8,158.49,183.27,279.99
19/01/2018,71.31,6703.38,7342.37,306.95,4508.45,205.337,770.92,71.31,7593.42,802.56,189.11,494.11,847.44,2712.09,195.37,210.76,2195.05,344.53,167.69,222.09,2803.53,447.87,3649.07,227.6,1873.41,1479.16,159.75,184.7,279.72
22/01/2018,72.41,6749.67,7376.78,311.68,4523.97,206.047,773.62,72.41,7664.75,814.83,190.21,495.46,850.43,2720.1,196.22,211.02,2207.22,346.8,168.41,223.17,2805.59,450.09,3665.28,228.66,1890.09,1481.18,160.55,185.56,283.73
23/01/2018,72.22,6785.48,7390.88,310.86,4526.54,206.285,774.68,72.22,7694.1,812.36,190.24,496.68,850.12,2728.47,196.41,211.42,2204.16,346.79,168.8,223.61,2822.66,452.73,3672.29,229.1,1897.33,1483.93,160.9,185.92,285
24/01/2018,71.85,6780.51,7332.38,309.27,4511.6,204.555,768.31,71.85,7572.35,808.06,188.76,493.25,842.21,2704.82,194.97,210.03,2194.27,344.87,167.52,221.76,2790.37,452.85,3643.22,227.31,1867.3,1478.85,159.65,184.46,282.79
25/01/2018,72.71,6822.2,7306.06,312.97,4497.41,203.751,765.23,72.71,7518.04,817.89,188.04,489.98,837.99,2687.26,194.58,208.73,2192.23,343.31,166.95,220.88,2769.97,454.24,3630.15,226.53,1853.91,1476.31,159.13,183.8,280.94
26/01/2018,72.79,6816.53,7340.8,313.32,4510.29,204.796,769.16,72.79,7589.59,818.67,188.83,492.8,841.31,2703.44,195.15,210.11,2198.66,344.47,167.68,222.04,2797.04,454.32,3647.41,227.61,1871.55,1481.12,159.89,184.65,282.87
29/01/2018,72.8,6766.21,7332.01,313.35,4505.49,204.407,767.53,72.8,7571.57,818.67,188.35,491.04,838.92,2697.08,195.03,209.25,2196.73,342.68,167.42,221.86,2791.81,449.89,3643.04,227.37,1867.1,1479.7,159.68,184.43,281.65
30/01/2018,71.81,6730.74,7261.26,309.12,4458.02,202.621,760.64,71.81,7425.5,807.63,186.45,487.18,830.21,2673.52,193.04,208.11,2172.74,339.39,165.81,219.63,2775.95,448.34,3606.75,225.2,1829.91,1475.54,158.13,182.66,278.29
31/01/2018,71.77,6760.44,7266.37,308.91,4457.3,202.787,761.38,71.77,7436,807.51,186.41,488.39,831.32,2677.28,193.17,209,2168.9,339.55,165.81,219.78,2784.35,451.13,3609.29,225.36,1832.5,1468.4,158.27,182.79,278.39
01/02/2018,71.48,6713.93,7208.85,307.7,4447.95,201.777,757.68,71.48,7318.32,804.26,185.5,487.55,831.89,2655.17,192.89,208.39,2155.71,340.08,164.62,218.04,2762.29,450.82,3577.35,223.57,1800.08,1467,157.02,181.34,274.32
02/02/2018,70.52,6594.69,7099.9,303.56,4401.03,198.694,746.11,70.52,7097.16,792.79,183.14,480.01,819.31,2610.56,189.99,205.63,2129.91,336.05,162.27,214.77,2713.09,442.66,3523.28,220.19,1745.68,1458.25,154.67,178.58,272.33
05/02/2018,69.72,6502.49,7010.22,300.13,4343.69,196.134,736.45,69.72,6918.01,783.72,181.13,471.96,807.75,2575.55,187.76,202.62,2105.81,331.78,160.28,212.11,2674.21,434.63,3478.77,217.39,1701.61,1448.09,152.76,176.31,265.98
06/02/2018,67.98,6307.17,6841.23,292.62,4228.01,191.555,719.19,67.98,6584.52,764.2,176.38,462.79,789.57,2518.08,182.84,198.24,2049.12,322.95,156.31,207.06,2611.66,423.6,3394.92,212.08,1619.59,1434.27,149.16,172.07,258.92
07/02/2018,69.36,6391.39,6961.35,298.58,4300.92,195.205,733.09,69.36,6815.79,779.04,179.57,473.67,806.16,2562.21,186.3,201.76,2083.5,329.3,158.91,210.65,2666.65,431.76,3454.52,215.85,1676.47,1442.31,151.79,175.09,264.52
08/02/2018,68.58,6230.22,6805.74,295.19,4236.18,190.94,716.91,68.58,6511.12,770.38,175.89,462.51,790,2500.72,182.76,197.83,2046.6,324.37,155.47,206.02,2594.81,420.36,3377.3,211.06,1601.53,1429.65,148.48,171.2,259.46
09/02/2018,67.3,6131.06,6702.34,289.69,4194.49,188.562,707.98,67.3,6313.32,756.08,173.97,458.69,783.29,2464.88,180.49,196.48,2016.6,321.76,153.21,202.95,2569.8,416.58,3325.99,207.82,1552.88,1410.08,146.28,168.61,254.81
12/02/2018,67.98,6222.91,6787.5,292.6,4240.21,190.84,716.48,67.98,6473.88,764.13,175.76,462.42,791.29,2497.1,182.67,198.49,2038.6,325.26,155.17,205.54,2605.63,420.91,3368.25,210.51,1592.37,1417.63,148.11,170.73,258.26
13/02/2018,67.09,6212.65,6732.44,288.79,4213.77,189.397,711.1,67.09,6368.89,754.28,174.48,458.8,787.32,2478.71,181.23,197.34,2021.13,323.43,153.84,203.92,2587.56,420.34,3340.93,208.78,1566.55,1405.43,146.87,169.36,255.42
14/02/2018,67.54,6292.01,6790.68,290.74,4255.05,191.338,718.68,67.54,6479.12,759.23,176.27,464.15,796.3,2501.98,182.94,199.05,2035.52,325.78,155.12,205.69,2619.9,426.98,3369.83,210.62,1593.66,1410.7,148.09,170.82,255.92
15/02/2018,67.79,6367.54,6832,291.78,4276.87,192.485,722.96,67.79,6558.01,762.05,177,467.23,801.74,2517.84,184,199.93,2042.18,326.23,155.74,206.96,2642.73,432.34,3389.63,211.92,1612.4,1420.35,148.94,171.86,255.97
16/02/2018,68.37,6421.37,6906.92,294.28,4320.41,194.623,730.95,68.37,6701.89,768.69,178.61,472.62,810.27,2547.58,185.82,202.21,2063.54,329.64,157.36,209.24,2672.64,436.24,3426.8,214.28,1647.77,1440.11,150.61,173.72,260.41
19/02/2018,68.19,6359.09,6868.61,293.52,4303.94,193.558,726.98,68.19,6627.68,766.59,177.67,471.36,806.9,2530.57,184.84,201.14,2054.94,328.74,156.49,208.12,2651.57,433.26,3407.79,213.1,1629.52,1439.14,149.84,172.77,259.52
20/02/2018,68.52,6381.31,6923.62,294.94,4321.27,194.978,731.93,68.52,6733.89,770.25,178.4,473.13,812.98,2551.73,186.22,201.96,2066.85,329.73,157.73,209.78,2673.68,432.94,3435.08,214.84,1655.63,1445.11,151.07,174.14,260.91
21/02/2018,68.6,6361.07,6913.7,295.28,4319.05,194.986,732.02,68.6,6714.64,770.85,178.45,472.57,814.48,2547.38,186.32,201.98,2063.09,329.87,157.48,209.49,2673.14,431.67,3430.16,214.54,1650.9,1448.08,150.88,173.88,261.02
22/02/2018,68.49,6364.71,6917.38,294.81,4321.5,194.932,731.77,68.49,6721.83,769.55,179.27,472.08,814.11,2549.12,186.26,202.21,2070.52,331.04,157.56,209.62,2665.8,431.25,3431.99,214.65,1652.67,1452.67,150.97,173.98,261.01
23/02/2018,68.29,6370.62,6936.47,293.97,4349.35,195.257,733.01,68.29,6758.98,766.98,180.26,474.02,814.16,2560.04,186.21,203.09,2077.14,333.66,157.97,210.19,2666.83,432.23,3441.46,215.26,1661.8,1453.11,151.41,174.45,266.3
26/02/2018,68.33,6405.61,6980.25,294.14,4363.93,196.219,736.61,68.33,6844.44,767.55,180.83,475.76,816.69,2579.07,187.12,203.78,2084.06,334.82,158.95,211.54,2685.73,433.46,3463.18,216.64,1682.81,1458.35,152.38,175.54,267.41
27/02/2018,68.85,6370.84,6969.86,296.35,4347.42,195.939,735.56,68.85,6824.11,773.13,180.53,475.47,815.63,2570.05,187.07,203.1,2085.09,334.5,158.56,211.23,2674.1,431.48,3458.03,216.32,1677.82,1457.88,152.19,175.28,265.5
28/02/2018,68.59,6313.71,6931.43,295.23,4327.55,195.149,732.52,68.59,6748.9,769.59,179.99,473.55,812.96,2555.93,186.32,202.28,2073.51,332.95,157.77,210.09,2663.93,428.26,3438.96,215.12,1659.33,1450.05,151.41,174.31,264.25
01/03/2018,67.95,6231.43,6851.21,292.51,4286.05,192.693,723.22,67.95,6592.73,762.26,177.91,467.05,802.4,2525.24,184,199.68,2051.89,328.83,156.01,207.68,2623.82,421.75,3399.16,212.63,1620.93,1446.35,149.67,172.29,261.94
02/03/2018,66.34,6161.09,6701.24,285.55,4204.03,188.7,708.17,66.34,6304.15,743.89,174.45,458.24,788.1,2472.39,180.14,196.5,2005.56,323.17,152.68,203.09,2570.27,418.28,3324.75,207.93,1549.97,1431.17,146.34,168.51,257.44
05/03/2018,65.97,6226.06,6762.84,283.95,4211.86,190.323,714.07,65.97,6420.18,740.46,175.29,461.25,793.99,2507.08,181.55,198.13,2012.47,325.84,154.09,205.01,2608.11,421.59,3355.32,209.87,1578.5,1436.18,147.72,170.06,261.07
06/03/2018,66.35,6267.69,6767.98,285.62,4234.55,190.955,716.81,66.35,6429.98,745.02,176.02,464.71,800.87,2507.66,181.87,198.72,2016.51,327,154.17,205.18,2620.54,427.27,3357.86,210.04,1580.9,1435.94,147.83,170.19,262.82
07/03/2018,66.57,6305.35,6807.28,286.55,4257.82,192.056,721.17,66.57,6504.7,747.68,176.7,468.02,805.68,2524.8,182.87,199.97,2022.97,328.52,155.07,206.41,2644.25,430.4,3377.36,211.28,1599.27,1437.53,148.72,171.17,262.78
08/03/2018,66.85,6335.29,6880.65,287.76,4284.84,194.121,728.9,66.85,6644.96,750.6,178.21,472.05,815.3,2555.93,184.81,201.96,2039.28,331.52,156.67,208.7,2677.82,431.52,3413.28,213.59,1633.3,1446.71,150.37,173.04,266.27
09/03/2018,66.67,6344.13,6895.28,286.96,4286.1,194.625,730.89,66.67,6673.26,748.59,178.46,473.08,819.92,2564.75,185.35,202.65,2042.66,332.21,156.94,209.17,2691.26,432.15,3420.54,214.06,1640.26,1445.09,150.7,173.41,267.27
12/03/2018,66.78,6360.19,6913.3,287.44,4293.2,195.189,732.91,66.78,6708.27,749.99,178.94,474.03,822.48,2571.84,185.78,203.18,2048.96,333.48,157.48,209.76,2696.57,432.98,3429.48,214.63,1648.87,1448.49,151.13,173.87,267.03
13/03/2018,66.38,6340.76,6848.54,285.72,4257.21,193.32,726.12,66.38,6582.64,745.16,177.32,470.67,814.21,2547.35,184.07,201.74,2035.69,331.17,156.01,207.76,2664.61,432.65,3397.35,212.63,1617.99,1443.42,149.7,172.21,262.73
14/03/2018,65.47,6309.72,6835.69,281.8,4226.56,192.86,724.25,65.47,6557.98,735.02,176.64,468.28,811.91,2549.45,183.8,200.82,2024.64,328.71,155.7,207.4,2668.92,429.14,3390.98,212.24,1611.93,1440.65,149.43,171.88,262.51
15/03/2018,65.62,6332.75,6882.37,282.45,4240.84,194.067,728.73,65.62,6647.59,736.62,177.53,470.44,815.42,2567.9,184.74,201.88,2034.68,329.47,156.69,208.85,2689.11,429.76,3414.13,213.69,1633.95,1446.15,150.48,173.06,262.39
16/03/2018,66.48,6354.95,6929.26,286.15,4254.33,194.725,731.14,66.48,6738.22,746.8,178.53,468.95,815.52,2581.65,185.51,201.88,2052.3,330.11,157.82,210.33,2685.62,427,3437.4,215.15,1656.23,1449.58,151.54,174.26,264.65
19/03/2018,65.78,6304.69,6846.58,283.15,4202.16,192.738,723.75,65.78,6577.55,738.68,176.79,466.57,809.67,2552.03,183.39,200.46,2027.44,326.93,156.05,207.83,2655.16,426.56,3394.79,212.61,1615.2,1441.95,149.75,172.15,261.96
20/03/2018,66.03,6306.73,6881.46,284.24,4218.44,193.8,727.62,66.03,6644.61,741.65,177.49,468.04,812.45,2563.97,184.37,201.1,2036.03,327.48,156.76,208.93,2675.94,425.88,3412.08,213.69,1631.66,1445.39,150.54,173.03,259.26
21/03/2018,65.41,6284.27,6859.18,281.56,4209.92,193.462,726.43,65.41,6601.63,734.51,177.27,468.39,810.97,2559.5,184.04,200.74,2031.2,326.9,156.32,208.29,2678.7,426.05,3401.04,213.01,1621.11,1444.68,150.08,172.45,258.42
22/03/2018,63.94,6207.3,6752.6,275.21,4151.27,190.476,715.13,63.94,6396.52,717.88,174.72,461.79,797.52,2523.19,181.21,198.33,1996.86,322.5,153.86,205.04,2638.04,421.45,3348.19,209.75,1570.74,1429.5,147.74,169.75,254.12
23/03/2018,63.29,6139.96,6651.51,272.45,4105.72,188.091,706.42,63.29,6205.04,710.6,173.05,458.54,792.05,2487.22,178.99,196.46,1973.57,320.57,151.7,201.94,2595.53,420.24,3298.07,206.66,1523.72,1414.54,145.49,167.17,254.56
26/03/2018,63.05,6144.42,6612.48,271.4,4084.97,186.901,701.7,63.05,6132.34,708,172.08,454.92,787.14,2470.69,177.81,195.4,1963.58,318.94,150.74,200.77,2571.99,419.68,3278.72,205.49,1505.87,1401.17,144.62,166.14,251.72
27/03/2018,63.48,6193.64,6690.72,273.27,4130.67,189.08,709.99,63.48,6277.5,712.86,174.2,459.71,794.96,2501.99,179.84,197.38,1984.79,321.59,152.43,203.21,2609.32,422.51,3316.95,207.9,1541,1413.11,146.39,168.15,254.88
28/03/2018,63.79,6198.25,6719.55,274.57,4175.38,189.637,711.86,63.79,6331.64,716.05,175.67,459.02,797.5,2511.94,180.75,198.88,1995.22,325.46,153.16,204.13,2602.35,420.37,3331.25,208.79,1554.3,1407.11,147.07,168.87,256.56
29/03/2018,64.06,6227.95,6780.57,275.75,4194.1,191.041,717.02,64.06,6446.68,719.49,176.67,461.75,800.46,2537.55,181.67,199.82,2011.41,326.98,154.54,206.02,2623.96,421.07,3361.5,210.68,1582.54,1419.05,148.44,170.45,257.47
30/03/2018,64.06,6227.95,6780.57,275.75,4194.1,191.041,717.02,64.06,6446.68,719.49,176.67,461.75,800.46,2537.55,181.67,199.82,2011.41,326.98,154.54,206.02,2623.96,421.07,3361.5,210.68,1582.54,1419.05,148.44,170.45,257.47
02/04/2018,64.06,6227.95,6780.57,275.75,4194.1,191.007,717.02,64.06,6446.68,719.49,176.67,461.75,800.46,2537.55,181.65,199.82,2011.41,326.98,154.54,206.02,2623.96,421.07,3361.5,210.68,1582.54,1419.05,148.44,170.45,257.47
03/04/2018,63.54,6188.6,6751.18,273.49,4177.14,190.119,713.57,63.54,6390.99,713.68,175.97,458.06,795.42,2528.16,180.82,198.7,2001.55,325.65,153.86,205.15,2618.6,416.88,3346.93,209.79,1568.87,1415.31,147.81,169.7,256.2
04/04/2018,63.28,6189.03,6737.92,272.4,4176.05,189.425,710.68,63.28,6365.93,710.8,175.41,454.45,790.17,2523.81,180.3,198.19,1996.64,326,153.61,204.76,2601.85,414.43,3340.35,209.4,1562.71,1414.83,147.53,169.37,256.65
05/04/2018,65.07,6318.59,6918.64,280.11,4259.89,194.195,728.8,65.07,6707.46,730.86,178.87,464.61,808.18,2591.46,184.75,201.85,2042.34,331.45,157.64,210.25,2682.02,421.27,3429.95,214.99,1646.56,1434.58,151.5,173.91,263.43
06/04/2018,64.42,6304.65,6884.79,277.31,4253.09,193.407,725.86,64.42,6641.87,723.65,178.52,463.66,807,2579.95,184.03,201.69,2033.68,330.69,156.9,209.25,2668.96,421.54,3408.1,213.95,1625.59,1432.5,150.78,173.07,264.3
09/04/2018,64.68,6342.63,6898.42,278.43,4266.59,193.757,727.35,64.68,6668.3,726.58,179.2,464.99,808.04,2582.95,184.46,202.16,2036.88,331.4,157.15,209.72,2678.46,424.46,3414.85,214.39,1632.06,1437.97,151.12,173.39,264.75
10/04/2018,64.87,6407.32,6946.77,279.23,4277.86,195.197,732.68,64.87,6761.82,728.6,179.99,468.45,814.43,2604.61,185.32,202.89,2048.5,332.75,158.23,211.19,2705.24,428.97,3438.78,215.88,1654.94,1443.93,152.19,174.61,266.47
11/04/2018,64.46,6389.59,6908.25,277.48,4256.76,194.022,728.36,64.46,6686.88,724.25,179.3,465.85,810.36,2590.35,184.46,202.1,2036.75,332.53,157.42,210.03,2682.32,427.78,3419.71,214.7,1636.6,1442.08,151.37,173.63,266.81
12/04/2018,65.11,6400.11,6957.26,280.27,4287.71,195.352,733.58,65.11,6781.8,731.53,180.37,468.99,816.56,2608,185.72,202.9,2052.02,334.32,158.54,211.55,2704.68,428.33,3443.97,216.2,1659.83,1445.97,152.44,174.87,268.29
13/04/2018,65.26,6414.26,6967.27,280.91,4307.96,195.65,734.77,65.26,6801.36,733.24,181.06,469.38,818.41,2608.99,185.96,203.54,2057.59,334.95,158.72,211.87,2702.1,429.03,3448,216.52,1663.73,1445.27,152.67,175.12,267.87
16/04/2018,65.37,6423.79,6955.33,281.36,4304.45,195.333,733.65,65.37,6778.18,734.21,180.78,468.37,817.25,2602.13,185.67,203.27,2055.76,334.48,158.46,211.55,2698.67,429.47,3441.04,216.16,1657.05,1446.6,152.46,174.81,268.41
17/04/2018,65.75,6482.84,7031.78,283.03,4343.81,197.341,741.05,65.75,6927.23,738.56,182.33,471.36,824.72,2632.88,187.4,204.88,2075.63,336.92,160.17,213.89,2730.04,431.44,3477.91,218.5,1692.57,1449.12,154.14,176.75,269.41
18/04/2018,66.08,6524.17,7058.03,284.45,4357.37,197.926,743.5,66.08,6979,742.16,182.79,473.78,827.76,2641.78,188.32,205.09,2082.76,337.13,160.63,214.71,2733.92,434.8,3490.89,219.34,1705.22,1449.56,154.74,177.42,268.46
19/04/2018,66.45,6509.57,7049.35,286.04,4371.48,197.866,743.58,66.45,6961.88,746.26,182.96,473.77,830.96,2635.18,188.36,205.11,2091.96,337.53,160.5,214.47,2716.71,434.35,3486.6,219.08,1701.04,1448.63,154.56,177.17,268.27
20/04/2018,66.7,6479.27,7065.68,287.12,4389.81,198.05,744.25,66.7,6994.18,748.9,183.31,472.63,831.81,2639.68,188.71,205.26,2098.94,338.14,160.86,214.99,2713.85,430.29,3494.2,219.61,1708.47,1447.92,154.89,177.6,271.06
23/04/2018,67.48,6483.46,7103.81,290.49,4417.22,198.784,747.21,67.48,7069.79,757.89,184.58,473.94,833.09,2651.17,189.66,205.68,2111.96,340.29,161.77,216.18,2719.93,429.45,3513.06,220.81,1726.94,1449.03,155.72,178.58,274.49
24/04/2018,67.29,6478.1,7101.43,289.64,4419.68,198.606,746.67,67.29,7065.09,755.28,184.57,472.74,831.25,2652.41,189.85,205.7,2113.53,340.55,161.7,216.12,2720.54,428.15,3510.88,220.74,1724.81,1446.03,155.67,178.5,272.23
25/04/2018,66.7,6418.16,7059.99,287.12,4401.87,197.21,741.23,66.7,6982.67,748.73,183.12,469.15,819.63,2637.43,188.85,204.32,2095.19,339.28,160.82,214.89,2706.64,423.44,3485.83,219.46,1700.21,1443.71,154.76,177.45,271.38
26/04/2018,66.61,6427.07,7104.52,286.74,4433.41,198.761,746.87,66.61,7070.79,747.71,184.77,471.06,828.58,2659.28,190.24,206.25,2106.22,342.87,161.8,216.22,2731.61,423.08,3506.03,220.84,1719.92,1446.23,155.7,178.58,275.79
27/04/2018,66.58,6448.71,7135.21,286.61,4447.89,199.622,749.83,66.58,7131.92,746.85,185.93,472.4,832.08,2673.69,191.3,207.28,2107.46,344.03,162.36,217.15,2748.73,423.88,3518.78,221.81,1732.44,1444.6,156.36,179.36,275.02
30/04/2018,66.81,6473.56,7174.28,287.6,4468.11,200.351,752.53,66.81,7210.15,749.67,186.28,473.08,834.27,2687.64,192.07,207.62,2116.29,344.89,163.18,218.36,2755.55,423.81,3536.52,223.05,1749.94,1445.71,157.23,180.35,275.55
01/05/2018,66.81,6423.54,7173.75,287.58,4468.11,200.344,752.51,66.81,7209.12,749.64,186.28,473.01,834.17,2687.38,192.05,207.62,2116.28,344.89,163.17,218.37,2755.54,420.5,3536.26,223.04,1749.69,1445.71,157.23,180.33,274.23
02/05/2018,67.15,6439.89,7211.87,289.05,4471.41,201.685,757.86,67.15,7285.77,753.55,187.81,477.71,840.97,2700.96,193.05,208.36,2128.32,345.72,163.96,219.55,2785.6,423.51,3553.79,224.24,1767.05,1450.96,158.09,181.29,275.28
03/05/2018,66.19,6399.23,7168.73,284.9,4440.46,200.397,753.35,66.19,7198.65,742.85,186.49,474.48,835.81,2689.84,191.71,207.49,2113.23,343.9,162.98,218.28,2773.51,420.51,3529.12,222.9,1742.53,1448.65,157.17,180.2,271.25
04/05/2018,66.21,6429.97,7216.45,285,4447.34,201.79,758.07,66.21,7294.53,743.55,187.12,476.04,840.26,2712.94,192.71,208.22,2126.31,344.43,164.07,219.72,2800.63,421.11,3550.59,224.41,1763.74,1449.79,158.21,181.4,272.36
07/05/2018,66.33,6453.21,7252.26,285.5,4463.9,202.915,762.49,66.33,7367.05,744.89,187.83,479.7,844.74,2727.9,193.69,209.49,2137.33,345.99,164.78,220.81,2820.72,423.79,3564.19,225.53,1777.28,1452.96,159,182.3,273.34
08/05/2018,65.97,6409.6,7239.41,283.98,4454.89,202.853,762.03,65.97,7340.98,741.04,187.83,478.37,849.79,2724.77,193.72,209.64,2130.69,345.76,164.44,220.44,2821.17,420.5,3557.88,225.13,1771,1449.27,158.74,181.96,273.31
09/05/2018,66.34,6431.25,7263.55,285.55,4468.28,203.253,763.8,66.34,7389.98,744.39,187.83,480.08,849.61,2736.55,194.04,209.91,2140.61,345.74,165.05,221.19,2821.78,422.02,3569.74,225.89,1782.82,1451.55,159.27,182.57,273.55
10/05/2018,66.57,6453.26,7273.69,286.57,4459.81,203.611,764.88,66.57,7410.65,747.38,187.71,479.23,850.25,2741.01,194.58,210.29,2142.15,345.22,165.26,221.52,2828.4,422.12,3569.71,226.23,1782.8,1451.08,159.51,182.82,271.1
11/05/2018,66.78,6487.12,7272.36,287.46,4477.8,203.756,765.53,66.78,7407.98,749.59,187.99,479.78,852.32,2738.84,194.94,210.37,2144.57,346.1,165.25,221.51,2832.26,424.9,3565.52,226.19,1778.62,1452.44,159.5,182.79,270.94
14/05/2018,66.61,6500.82,7272.8,286.72,4499.25,203.891,765.42,66.61,7409,747.43,187.62,479.59,853.62,2739.68,194.81,210.3,2143.96,345.51,165.33,221.55,2831.34,425.6,3565.74,226.22,1778.87,1452.17,159.53,182.8,268.32
15/05/2018,66.55,6440.35,7269.84,286.45,4503.35,203.789,764.98,66.55,7403.01,746.57,187.41,477.67,852.81,2738.36,195.01,209.65,2147.72,344.8,165.3,221.47,2825.09,420.13,3564.29,226.14,1777.43,1452.15,159.47,182.73,262.85
16/05/2018,65.04,6396.77,7266.9,279.96,4467.33,203.456,763.73,65.04,7397.06,729.42,186.58,476.56,849.86,2749.01,194.38,209.33,2135.12,341.8,165.18,221.38,2842.54,416.49,3562.85,226.06,1776,1452.6,159.41,182.64,261.82
17/05/2018,65.06,6452.45,7326.74,280.06,4489.26,205.016,769.85,65.06,7518.93,729.54,187.76,479.7,857.31,2774.54,195.91,210.54,2152.21,343.16,166.48,223.17,2868.27,419.43,3592.18,227.91,1805.25,1455.34,160.7,184.13,263.19
18/05/2018,63.94,6418.25,7301.52,275.23,4471.88,204.35,766.93,63.94,7467.21,717.3,187.02,476.37,855.46,2770.82,195.28,210,2144.27,341.82,165.79,222.43,2854.46,415.74,3573.76,227.14,1786.75,1454.87,160.16,183.51,258.18
21/05/2018,63.71,6413.77,7308.53,274.26,4468.53,204.794,768.5,63.71,7481.7,714.46,187.01,478.13,857.14,2777.29,195.63,210.54,2142.74,341.9,165.87,222.66,2869.86,416.58,3572.57,227.37,1785.6,1456.43,160.33,183.65,257.77
22/05/2018,64.75,6453.92,7339.92,278.73,4492.04,205.627,771.86,64.75,7546.02,726.14,188.2,481.08,859.97,2784.2,196.25,211.2,2155.46,343.22,166.62,223.62,2878.73,419.97,3587.25,228.36,1800.29,1459.63,161.02,184.41,261.4
23/05/2018,63.79,6334.57,7246.97,274.58,4441.64,203.182,762.72,63.79,7354.95,715.15,186.19,476.01,852.44,2752.07,193.79,209.51,2121.03,339.95,164.63,220.87,2854.1,413.09,3541.82,225.48,1754.7,1453.87,159.04,182.12,260.68
24/05/2018,62.93,6309.47,7205.93,270.89,4403.41,202.151,759.04,62.93,7271.7,705.41,184.74,474.91,848.95,2739.21,193.1,208.74,2100.65,337.62,163.73,219.68,2854.82,412.84,3521.76,224.21,1734.84,1451.79,158.18,181.11,258.79
25/05/2018,61.77,6261.06,7193.29,265.91,4388.88,202.084,758.37,61.77,7246.24,692.46,184.36,475.01,848.64,2741.23,192.54,209.1,2087.16,335.08,163.39,219.29,2868.99,410.48,3515.36,223.82,1728.55,1449.94,157.92,180.77,258.76
28/05/2018,60.77,6192.34,7134.84,261.58,4359.03,200.924,753.87,60.77,7128.62,681.16,183.53,471.38,847.79,2721.55,191.39,208.35,2070.88,333.06,162.06,217.6,2858.81,406.18,3482.64,222.03,1696.41,1445.07,156.72,179.34,257.92
29/05/2018,58.12,6066.56,7024.38,250.19,4267.34,197.775,741.9,58.12,6907.94,651.54,180.36,462.93,833.28,2696.37,187.94,205.68,2031.63,326.79,159.44,214.36,2827.13,396.94,3428.14,218.62,1643.33,1431.27,154.42,176.65,255.05
30/05/2018,58.51,6124.8,7062.19,251.86,4291.93,198.862,746.03,58.51,6982.35,656.1,181.65,464.59,838.66,2712.71,188.7,206.69,2042.31,330.52,160.38,215.51,2837.5,400.03,3441.19,219.8,1655.85,1431.72,155.21,177.55,256.35
31/05/2018,57.58,6096.84,6993.52,247.87,4262.92,197.495,741.22,57.58,6846.61,645.2,180.43,464.17,835.74,2691.39,187.34,206.15,2022.36,329.5,158.81,213.55,2828.68,401.76,3406.65,217.68,1622.62,1428.26,153.76,175.88,254.51
01/06/2018,59.2,6175.46,7089.77,254.83,4304.95,199.643,749.68,59.2,7035.11,663.31,182,469.59,842.73,2721.63,189.74,207.54,2050.88,332.67,160.96,216.52,2855.32,406.1,3453.54,220.67,1667.3,1433.99,155.9,178.32,256.84
04/06/2018,59.34,6221.95,7122.69,255.42,4330.02,200.477,752.76,59.34,7100.58,665.2,183.34,471.56,846.42,2733.78,190.78,208.59,2060.22,334.94,161.72,217.58,2866.82,408.97,3469.57,221.72,1682.81,1440.83,156.66,179.13,259.74
